emp_no,first_name,last_name,title,from_date,to_date
221212,Toong,Couchot,Engineer,1993-08-09,1998-08-09
221214,Reinhard,Montemayor,Assistant Engineer,1992-02-18,1999-02-18
221219,Alenka,Heusch,Engineer,1992-08-09,1999-08-10
221223,Mariangiola,Vandervoorde,Senior Staff,1991-08-24,1995-07-20
221234,Shounak,Merli,Engineer,1986-04-21,1992-03-01
221235,Shen,Gimarc,Staff,1989-03-07,1994-03-07
221240,Vitali,Plump,Engineer,1986-11-03,1991-11-03
221241,Chinhyun,Koshino,Staff,1996-02-03,2001-02-02
221249,Godehard,Farrow,Staff,1989-03-23,1996-03-23
221260,Bokyung,Haddadi,Staff,1996-12-03,2002-03-23
221262,Chenxi,Alpay,Engineer,1992-04-06,1999-04-07
221267,Mizuhito,Hertweck,Staff,1985-09-30,1990-06-17
221269,Isamu,Miyakawa,Engineer,1986-11-28,1992-11-27
221272,Duangkaew,Makinen,Engineer,1993-11-07,2000-11-07
221276,Alassane,Weedman,Engineer,1988-05-15,1996-05-15
221277,Ioana,Shigei,Staff,1994-05-25,2000-05-24
221285,Trygve,Fairtlough,Staff,1991-05-04,1996-05-03
221286,Marl,Matzen,Engineer,1987-11-06,1993-11-05
221291,Kish,Tibblin,Engineer,1993-06-26,1999-06-26
221296,Mahendra,Ferretti,Senior Engineer,1987-03-20,1998-10-22
221299,Mooi,Vickson,Staff,1989-11-28,1994-11-28
221301,Junichi,Hmelo,Engineer,1993-01-02,2001-01-02
221308,Shounak,Kroft,Engineer,1985-05-02,1992-05-02
221316,Barun,Slutz,Engineer,1991-10-03,1998-10-03
221325,Munehiro,Erni,Staff,1995-09-10,1997-08-27
221332,Ugo,Trystram,Engineer,1991-01-16,1999-01-16
221337,Ramachenga,Jiang,Staff,1988-02-05,1994-02-04
221351,Odoardo,Chepyzhov,Staff,1994-03-17,2002-03-17
221353,Jagoda,Kandlur,Senior Staff,1997-03-26,1998-06-06
221354,Van,Schaar,Engineer,1992-07-23,2001-07-23
221356,Pradeep,Hagimont,Engineer,1995-05-01,2002-05-01
221371,Pohua,Percebois,Senior Staff,1986-02-12,1998-07-10
221372,Arup,Garigliano,Engineer,1997-10-25,1998-09-03
221374,Stafford,Tramer,Engineer,1989-08-17,1997-08-17
221384,Khoa,Tanemo,Engineer,1989-02-21,1997-02-21
221385,Nalini,Randi,Staff,1994-02-17,2000-02-17
221398,Hiroyasu,Cochrane,Assistant Engineer,1988-11-29,1994-11-29
221400,Masaru,Varman,Senior Staff,2000-04-14,2002-05-29
221403,Sachem,Kalafatis,Engineer,1990-01-10,1995-01-10
221404,Constantino,Butner,Engineer,1985-07-24,1991-07-24
221413,Goo,Kroft,Technique Leader,1999-07-22,2001-08-17
221417,Bezalel,Kisuki,Engineer,1985-05-31,1992-05-31
221422,Denny,Falster,Senior Engineer,1990-08-09,1991-06-10
221429,Junsik,Shiratori,Staff,1993-09-11,2000-09-11
221434,Berthier,Peng,Technique Leader,1991-07-14,1994-06-29
221440,Luise,Gerlach,Engineer,1995-12-25,1997-01-16
221441,Moie,Cooman,Engineer,1990-09-18,1998-09-18
221442,Navid,Heijenga,Staff,1990-12-28,1996-12-27
221451,Moto,Poujol,Staff,1990-01-03,1997-01-03
221458,Arie,Merks,Engineer,1989-12-08,1994-12-08
221463,Ayakannu,Takkinen,Engineer,1988-10-27,1997-10-26
221465,Mohammed,Frezza,Senior Engineer,1997-07-25,2000-05-29
221475,Wilmer,Engelmann,Engineer,1994-06-22,2002-06-22
221482,Aksel,Farris,Engineer,1989-01-13,1994-01-13
221484,Kwangho,Trystram,Engineer,1992-08-13,1998-02-24
221500,Ashish,Rouquie,Staff,1993-04-01,1999-03-09
221505,Gritta,Barriga,Engineer,1986-05-23,1989-01-23
221510,Wayne,Pews,Engineer,1992-02-03,1998-02-02
221512,Xuedong,Hennings,Staff,1999-01-14,1999-04-18
221515,Weicheng,Hutter,Engineer,1988-03-06,1995-03-07
221536,Shuzo,Broder,Engineer,1994-03-11,2000-03-10
221537,Abdulla,Verhaegen,Engineer,1998-06-15,2000-02-24
221543,Alejandro,Riefers,Engineer,1990-11-28,1996-11-27
221553,Sumant,Waymire,Engineer,1989-09-17,1994-09-17
221554,Doowon,Oehlmann,Staff,1991-12-04,1997-12-03
221556,Nikolaus,Slutz,Staff,1989-11-19,1998-11-19
221586,Huican,Peral,Engineer,1988-08-25,1989-09-02
221591,Shahar,Bade,Staff,1991-06-01,1996-05-31
221592,Gift,Adachi,Staff,1988-02-12,1996-02-12
221594,Niteen,Strooper,Engineer,1985-07-01,1994-07-01
221599,Juyoung,Serot,Staff,1985-03-19,1990-03-19
221600,Weiwu,Yemenis,Assistant Engineer,1987-08-04,1992-08-03
221601,Tetsurou,Maquelin,Engineer,1994-11-23,2001-11-23
221602,Gil,Schlumberger,Engineer,1994-09-07,1999-09-07
221609,Naftaly,Champarnaud,Assistant Engineer,1985-12-17,1994-12-17
221611,Elgin,Taubenfeld,Engineer,1995-10-23,2001-10-22
221613,Ziyad,Famili,Senior Engineer,1991-03-14,2001-11-18
221623,Arup,Schapiro,Staff,1992-02-16,1998-02-15
221631,Fusako,Ponthieu,Staff,1985-12-23,1993-12-23
221634,Tze,Anido,Staff,1986-02-25,1992-02-25
221640,Charlene,Ramras,Engineer,1992-01-13,2001-01-12
221641,Ulf,Cummings,Staff,1994-02-20,1999-07-30
221644,Jeong,Peyn,Assistant Engineer,1992-10-03,1998-10-03
221649,Uinam,Fiebach,Staff,1991-08-07,1997-08-06
221657,Khun,Heusch,Engineer,1995-10-19,1999-12-12
221663,Parto,Pileggi,Staff,1985-05-06,1993-05-06
221671,Torsten,Wrigley,Staff,1996-01-24,1999-04-15
221672,Maha,Atrawala,Staff,1995-02-01,2001-01-31
221683,Gritta,Osgood,Engineer,1991-06-25,1997-06-24
221688,Cedric,Gecsel,Staff,1987-12-24,1996-12-23
221696,Snehasis,Kusakabe,Engineer,1994-01-02,2001-01-02
221707,Yolla,Heuter,Engineer,1986-11-15,1992-09-03
221709,Edwin,Parascandalo,Staff,1988-09-17,1995-09-18
221724,Tadanori,Neiman,Senior Staff,1985-04-07,1993-10-23
221735,Martina,Plavsic,Engineer,1985-11-15,1991-11-15
221736,Yolla,Warwick,Engineer,1987-07-12,1993-07-11
221740,Lokesh,Hartvigsen,Engineer,1990-03-10,1998-03-10
221744,IEEE,Tsunoo,Assistant Engineer,1990-10-13,1998-10-13
221748,Miomir,Denos,Engineer,1988-12-23,1993-12-23
221755,Luerbio,Sudbeck,Staff,1985-08-11,1993-08-11
221756,Shim,Avouris,Engineer,1997-01-26,1999-01-14
221763,Maia,Rindone,Engineer,1985-08-04,1991-08-06
221766,Tzvetan,Karunanithi,Assistant Engineer,1988-10-18,1996-10-18
221772,Ronghao,Kaiserswerth,Engineer,1989-10-28,1997-10-27
221775,Shai,Mayerwieser,Engineer,1991-03-23,2000-03-22
221777,Eben,Kavraki,Engineer,1985-06-16,1994-06-16
221786,Urs,Chiola,Staff,1990-08-30,1995-08-30
221792,Fen,Buescher,Technique Leader,1999-11-26,2001-03-06
221793,Paloma,Marciano,Engineer,1998-10-09,2000-09-18
221794,Nevin,Talmon,Staff,1986-12-30,1995-12-30
221800,Youpyo,Schaad,Engineer,1987-01-08,1992-01-08
221801,Kristinn,Rahimi,Assistant Engineer,1985-08-12,1991-08-12
221805,Yucai,Luders,Staff,1985-10-12,1994-10-12
221818,Djenana,Coullard,Staff,1997-10-26,2000-05-14
221823,Faiza,Birrer,Senior Staff,1995-04-05,2001-05-10
221824,Parviz,Orsini,Staff,1990-10-12,1999-10-12
221828,Manohar,Bach,Engineer,1990-04-27,1999-04-27
221833,Maren,Birsak,Staff,1993-06-26,2001-06-26
221838,Masami,Asrin,Staff,1992-11-18,2001-11-18
221840,Indrajit,Rettelbach,Staff,1989-10-20,1996-10-20
221841,Muzhong,Beerel,Engineer,1989-01-27,1998-01-27
221845,Filipp,Luck,Staff,1988-03-23,1994-10-17
221850,Mitsuyuki,Ritzmann,Assistant Engineer,1993-03-25,2002-03-25
221858,Wanqing,Adachi,Engineer,1989-12-04,1998-12-04
221863,Radhia,Schlegelmilch,Staff,1987-04-07,1993-04-06
221865,Yuriy,Siepmann,Staff,1990-02-19,1998-02-19
221876,Matt,Parascandalo,Staff,1994-03-01,2001-03-01
221878,Phillip,Albarhamtoshy,Engineer,1990-02-04,1998-02-04
221882,Sahrah,Aloia,Staff,1987-02-20,1996-02-20
221894,Ohad,Birjandi,Staff,1987-01-13,1996-01-13
221905,Bezalel,Ferretti,Staff,1997-01-25,2000-03-31
221908,Wayne,Vieri,Engineer,1994-07-05,1999-07-05
221916,Kristine,Theuretzbacher,Engineer,1990-08-01,1998-08-01
221932,Lillian,Baja,Engineer,1990-05-15,1996-05-14
221946,Kazuhira,Foote,Engineer,1989-03-11,1994-03-11
221954,Wayne,Litzler,Staff,1992-01-21,1999-01-21
221956,Kwok,Schoegge,Engineer,1986-06-15,1994-06-15
221959,Krassimir,Lueh,Engineer,1991-05-04,1998-05-04
221960,Manu,Iisaka,Senior Engineer,1992-03-02,1992-08-17
221961,Boguslaw,Eterovic,Assistant Engineer,1992-11-28,2000-11-28
221967,Ziya,Iwayama,Staff,1992-08-01,1997-08-01
221978,Valeska,Gaughan,Staff,1989-02-23,1995-02-23
221990,Adel,Hiyoshi,Engineer,1990-12-30,1995-12-30
221992,Chriss,Petereit,Engineer,1989-09-26,1997-09-26
222002,Abdelaziz,Rathonyi,Engineer,1989-03-03,1997-03-03
222019,Kristian,Edelhoff,Staff,1987-08-31,1992-08-30
222022,Dung,Mayerwieser,Staff,1988-11-18,1993-11-18
222023,Gian,Saoudi,Staff,1993-06-05,1998-06-05
222024,Dannz,Schaad,Senior Engineer,1996-09-10,2001-06-14
222025,Xumin,Norsworthy,Senior Engineer,1992-08-19,1997-08-09
222026,Shiv,Ermel,Engineer,1992-02-13,1998-02-12
222046,Nahla,Driscoll,Engineer,1987-03-06,1994-03-06
222048,Gen,Sidhu,Engineer,1985-08-13,1990-08-13
222061,Bodo,Huttel,Engineer,1989-12-14,1996-12-14
222076,Richard,Zwicker,Staff,1987-03-18,1995-03-18
222077,Gor,Kilgour,Staff,1987-07-10,1995-07-10
222079,Bojan,Streng,Engineer,1988-10-29,1995-10-29
222083,Mountaz,Weedon,Engineer,1990-11-21,1996-11-20
222084,Serap,Piancastelli,Staff,1992-10-31,2000-10-31
222085,Peternela,Staelin,Engineer,1986-02-16,1994-02-16
222089,Harngdar,Validov,Engineer,1990-05-12,1997-05-12
222104,Alois,Liesche,Staff,1987-12-10,1996-12-09
222105,Qingxiang,Koblick,Staff,1985-07-05,1993-07-05
222110,Maria,Warwick,Engineer,1986-08-07,1993-08-07
222111,Kazuhide,Honiden,Staff,1986-05-11,1991-05-11
222113,Lobel,Gilg,Staff,1986-05-12,1991-05-12
222121,Emran,Lindenbaum,Engineer,1989-01-18,1996-01-19
222122,Weidon,Henseler,Engineer,1988-03-31,1996-03-31
222125,Elvia,Oehlmann,Engineer,1987-07-02,1993-07-01
222127,Leah,Passafiume,Senior Engineer,1986-05-18,1992-11-16
222139,Christophe,Veldwijk,Engineer,1993-10-28,2000-10-28
222145,Zhiwei,Huttel,Staff,1990-01-05,1995-01-05
222147,Hitomi,Bernatsky,Staff,1986-11-18,1991-11-18
222155,Kellie,Delgrande,Assistant Engineer,1992-12-01,1999-12-02
222159,Hatem,Mattern,Assistant Engineer,1986-09-02,1992-09-01
222160,Mana,Salinas,Engineer,1993-05-05,2000-05-05
222172,Nobuyoshi,Erde,Senior Engineer,1999-11-29,1999-12-15
222173,Feiyu,Esteva,Engineer,1988-11-22,1995-11-23
222176,Leen,Pesch,Senior Engineer,1998-10-29,1999-03-31
222180,Maia,Feinberg,Staff,1988-11-18,1997-11-18
222182,Yechiam,Tischendorf,Staff,1994-02-01,2000-02-01
222190,Mabhin,Bale,Staff,1998-05-25,2000-01-27
222196,Takahito,Yurek,Staff,1985-03-13,1994-03-13
222201,Falguni,Belinskaya,Engineer,1989-08-26,1994-08-26
222205,Ayonca,Validov,Staff,1990-05-10,1995-05-10
222212,Xiaopeng,Henders,Staff,1990-11-06,1996-11-05
222213,Salvador,Wielonsky,Engineer,1990-02-14,1999-02-14
222215,Mansur,Montresor,Engineer,1990-10-15,1996-10-14
222217,Matt,Heuser,Senior Engineer,1993-06-06,1997-01-01
222228,Phillip,Siprelle,Staff,1993-03-30,2001-03-30
222235,Filipp,Nyanchama,Staff,1990-01-22,1997-01-22
222242,Michaela,Baer,Staff,1990-01-16,1999-01-16
222244,Basant,Petereit,Engineer,1987-02-09,1994-02-09
222248,Khoa,Kohling,Engineer,1992-02-13,2000-02-13
222267,Taiji,Back,Senior Engineer,1987-10-12,1992-07-19
222280,Tzvetan,Polupanov,Staff,1992-04-14,2000-04-14
222282,Pascal,Fujisawa,Staff,1989-03-21,1994-03-21
222286,Hongzue,Claffy,Engineer,1985-04-28,1993-04-28
222298,Shaw,Cunliffe,Senior Staff,1993-10-31,1998-06-29
222302,Kwun,Tsukuda,Assistant Engineer,1990-10-15,1998-10-15
222304,Waiman,Schmittgen,Staff,1994-02-01,2002-02-01
222312,Makato,Shigei,Engineer,1991-11-01,1997-10-31
222314,Mingzeng,Rothenberg,Engineer,1985-03-21,1990-03-21
222324,Gita,Marsiglia,Senior Staff,1990-02-22,2001-09-14
222326,DeForest,Heyers,Engineer,1987-11-09,1992-11-08
222330,Gor,Bellone,Staff,1986-02-01,1995-02-01
222338,Henk,Redmiles,Staff,1993-08-02,1997-06-20
222339,Junichi,Grabner,Assistant Engineer,1985-05-05,1993-05-05
222341,Arie,Birge,Engineer,1988-10-07,1995-10-08
222349,Eirik,Jumpertz,Engineer,1996-12-24,2001-07-05
222351,Cedric,Figueira,Staff,1990-03-15,1997-03-15
222358,Vishv,Pramanik,Staff,1987-04-04,1992-04-03
222361,Bogdan,Albarhamtoshy,Senior Engineer,1991-06-04,2000-04-14
222364,Shao,Benzmuller,Engineer,1985-02-28,1990-02-28
222369,Mingsen,Mellouli,Staff,1985-12-26,1993-12-26
222371,Tsutomu,Brender,Engineer,1986-10-10,1992-10-09
222375,Somnath,Rajcani,Engineer,1986-09-19,1993-09-19
222378,Gretta,Luce,Staff,1992-10-28,2001-10-28
222384,Xinglin,Krybus,Senior Staff,1996-02-19,2001-02-21
222392,Gunilla,Pardalos,Engineer,1989-07-29,1997-07-29
222394,Tesuro,Choobineh,Engineer,1992-10-07,1998-10-07
222400,Ronghao,Yoshizawa,Staff,1994-02-14,2002-02-14
222402,Jaana,Klyachko,Staff,1996-12-23,1997-12-10
222403,Djenana,Lyonns,Staff,1990-09-20,1998-09-20
222404,Fusako,Kilgour,Staff,1986-09-19,1992-09-18
222408,Weicheng,Sidje,Engineer,1992-05-14,1995-11-18
222419,Jinpo,Danlos,Staff,1992-09-24,1999-09-25
222420,Hailing,Jansch,Engineer,1988-01-14,1994-01-13
222431,Hatem,Schieder,Engineer,1994-12-07,1996-03-20
222433,Munehiro,Serna,Engineer,1989-02-02,1996-02-03
222434,Kannan,Usery,Staff,1996-10-16,1998-12-11
222436,Heeju,Bage,Engineer,1991-05-11,2000-05-10
222437,Miquel,Zongker,Staff,1987-09-29,1994-09-29
222442,Susanne,Hiyoshi,Engineer,1998-04-13,1998-06-28
222445,Garnet,Dichev,Staff,1990-01-16,1995-01-16
222446,Yonghong,Gente,Assistant Engineer,1993-04-12,1999-04-12
222450,Fumitake,Meszaros,Engineer,1999-12-10,2000-03-20
222461,Masadi,Zykh,Engineer,1991-08-31,1995-07-08
222470,Jaques,Velardi,Engineer,1990-06-04,1998-06-04
222476,Giap,Shackell,Assistant Engineer,1993-04-03,2000-04-03
222483,Mostafa,Sidhu,Senior Staff,1992-02-07,1997-10-24
222484,Masaki,Oskamp,Engineer,1991-10-25,1996-10-24
222494,Ottavia,Parfitt,Engineer,1985-02-15,1993-02-15
222496,Shao,Etalle,Staff,1986-12-17,1993-12-17
222498,Munehiro,Raney,Engineer,1998-05-07,2000-08-06
222506,Xudong,Alpay,Engineer,1986-09-28,1992-09-27
222510,Honglan,Speckmann,Engineer,1985-11-02,1993-11-02
222511,Leon,Scharstein,Engineer,1997-11-02,1997-11-09
222514,Moie,Kaminger,Staff,1993-07-25,2002-07-25
222515,Miquel,Anger,Staff,1988-10-08,1997-10-08
222519,Yishai,Ouhyoung,Staff,1994-02-08,2001-02-08
222523,Udaiprakash,Leijenhorst,Staff,1995-07-26,1998-01-30
222536,Feipei,Merel,Staff,1986-07-14,1994-07-14
222538,Cullen,Carrere,Engineer,1986-06-04,1992-06-03
222546,Masato,Picaronny,Staff,1998-01-29,1998-07-31
222549,Ramzi,Onuegbe,Engineer,1987-08-04,1993-08-03
222550,Sadok,Wroclawski,Assistant Engineer,1985-04-18,1990-04-18
222551,Sungwon,Rissland,Staff,1989-03-20,1997-03-20
222556,Sarita,Litzkow,Engineer,1993-11-21,1998-11-21
222558,Hinrich,Ducloy,Engineer,1987-06-24,1995-06-24
222559,Arvind,Mitina,Staff,1991-07-09,1997-07-08
222564,Taiji,Feinberg,Staff,1994-12-21,1999-12-21
222573,Gadiel,Bellmore,Senior Staff,1999-10-26,2002-06-08
222577,Parviz,Gniady,Engineer,1991-11-26,1997-11-25
222587,Kiyokazu,Chiola,Staff,1986-01-04,1991-01-04
222589,Kamakshi,Hemaspaandra,Staff,1993-03-07,2001-03-07
222592,Nakhoon,Schaar,Engineer,1986-03-25,1991-05-03
222617,Anestis,Francisci,Staff,1994-05-19,2001-08-30
222621,Xudong,Melter,Staff,1993-05-11,2001-05-11
222624,Kenton,Birdsall,Staff,1986-01-12,1993-01-12
222627,Candido,Dulay,Engineer,1987-07-04,1993-07-03
222630,Prasadram,Takanami,Staff,1991-12-11,1998-12-11
222632,Miquel,Theuretzbacher,Senior Staff,1991-10-22,1999-01-10
222646,Kagan,Ranum,Staff,1989-01-26,1997-01-26
222647,Hyuckchul,Gischer,Staff,1998-06-16,2001-04-21
222651,Kagan,Gornas,Staff,1992-07-20,1998-03-18
222652,Vesna,Brendel,Engineer,1990-04-06,1998-04-06
222653,Zissis,Schahn,Engineer,1992-07-27,2001-07-27
222657,Menkae,Spelt,Staff,1992-02-25,2000-11-24
222667,Shigenori,Mattern,Staff,1988-04-23,1993-04-23
222670,Kokou,Rothe,Staff,1989-03-29,1994-03-29
222674,Turgut,Kitsuregawa,Engineer,1985-06-21,1991-06-21
222676,Perla,Magliocco,Staff,1990-05-02,1997-12-30
222679,Serif,Gihr,Engineer,1995-12-05,1997-02-04
222680,Yongqiao,Hutton,Assistant Engineer,1994-03-28,1999-03-28
222686,Moto,Schusler,Engineer,1995-01-05,2002-01-05
222688,Bader,Thummel,Senior Engineer,1987-06-21,1998-02-24
222689,Kayoko,Gopalakrishnan,Engineer,1992-11-29,1996-10-03
222690,Takahiro,Boreale,Engineer,1987-10-26,1993-10-25
222692,Ghassan,Kruskal,Staff,1994-05-03,1999-05-03
222702,Dmitry,Barbanera,Engineer,1985-02-10,1992-02-11
222717,Masako,Zultner,Engineer,1994-07-21,2001-07-21
222721,Tran,Shinomoto,Engineer,1996-05-22,2002-05-22
222723,Shiv,Piveteau,Engineer,1985-04-09,1985-08-07
222726,Kristina,Steenbeek,Engineer,1989-07-19,1994-07-19
222730,Elgin,Feldhoffer,Engineer,1986-10-23,1990-05-26
222735,Tesuro,Tagansky,Staff,1996-04-10,1996-05-26
222737,Kish,Murtagh,Engineer,1992-09-07,1999-09-08
222738,Arne,Bauknecht,Engineer,1992-07-19,1999-07-20
222741,Godehard,Rullman,Staff,1986-02-08,1986-10-02
222744,Theirry,Nitsch,Staff,1985-08-02,1990-08-02
222764,Kristina,Francisci,Staff,1987-03-14,1994-03-14
222765,Vitali,Wrigley,Staff,1989-11-10,1997-11-10
222768,Shimshon,Beetstra,Engineer,1987-04-17,1993-04-16
222773,Alair,Melter,Engineer,1989-01-29,1996-01-30
222774,Kamran,Gomatam,Engineer,1991-08-28,1996-08-27
222778,Jacqueline,Stemann,Engineer,1999-05-30,2001-04-12
222782,Caolyn,Speer,Senior Staff,1998-05-02,1999-04-25
222784,Zejun,Milicic,Staff,1989-05-09,1995-05-09
222785,Uno,Perelgut,Engineer,1991-05-25,1999-05-25
222796,Arumugam,Simmel,Staff,1991-06-01,1996-05-31
222797,Huan,Beeson,Staff,1991-11-27,2000-11-26
222799,Morrie,Doering,Staff,1996-05-27,1996-07-24
222802,Emdad,Siksek,Engineer,1988-08-31,1996-08-31
222803,Alejandro,Camarinopoulos,Staff,1994-03-12,2002-03-12
222812,Padma,Narlikar,Engineer,1990-02-26,1997-02-26
222815,Boriana,Kossowski,Engineer,1997-08-02,1998-06-10
222821,Mihalis,Pargaonkar,Engineer,1995-05-30,2000-05-29
222832,Gopalakrishnan,Kalorkoti,Engineer,1989-09-02,1997-09-02
222836,Ishfaq,Aloia,Staff,1988-08-11,1997-08-11
222843,Morris,Schnabel,Staff,1991-05-09,1997-05-08
222845,Werner,Gurbaxani,Engineer,1985-09-05,1990-09-05
222849,Tzu,Gaughan,Engineer,1995-08-11,2000-08-10
222850,Bernt,Ohori,Engineer,1995-10-28,2001-10-27
222858,Baziley,Legleitner,Senior Staff,1999-10-11,2001-08-10
222863,Ziva,Parascandalo,Engineer,1991-09-06,1996-09-05
222883,Piyush,Melichar,Senior Staff,1999-09-25,2001-07-18
222886,Shimshon,Mungall,Engineer,1990-10-09,1991-04-08
222891,Honglan,Anido,Staff,1995-07-01,2000-06-30
222894,Holgard,Clouatre,Engineer,1990-05-02,1994-04-20
222899,Yoshimitsu,Peres,Engineer,1985-02-05,1993-02-05
222900,Pasqua,Bernini,Engineer,1991-10-30,1997-11-29
222903,Mantis,Garnier,Engineer,1997-07-12,2000-09-28
222904,Giri,Sury,Staff,1991-02-28,1995-08-17
222910,Barry,Isaac,Assistant Engineer,1987-06-07,1994-06-07
222920,Gal,Docker,Staff,1991-10-02,1998-10-02
222924,Gor,Isard,Assistant Engineer,1992-01-14,2001-01-13
222925,Shrikanth,Karunanithi,Staff,1992-10-07,1999-10-08
222929,Shigehiro,Murtha,Staff,1987-02-03,1992-02-03
222931,Ulises,Binding,Staff,1998-07-28,2001-01-19
222935,Aiichiro,Chiola,Engineer,1988-10-23,1997-10-23
222937,Guoxiang,Sudkamp,Staff,1993-04-08,2000-04-08
222943,Taisook,Uhrig,Engineer,1990-08-16,1999-08-16
222949,Steve,Vieri,Staff,1987-09-26,1993-09-27
222958,Achilleas,Munke,Engineer,1993-06-23,2001-06-23
222960,Jaroslava,Garnick,Engineer,1991-01-16,1998-01-16
222962,Thanasis,Pell,Engineer,1994-10-09,1998-03-27
222969,Shuji,McConalogue,Staff,1990-06-09,1999-06-09
222970,Arra,Baek,Staff,1999-10-18,2002-07-29
222972,Gro,DasSarma,Staff,1995-06-28,2001-06-27
222983,Zeydy,McClure,Staff,1998-09-08,1998-12-06
222986,Changho,Barriga,Assistant Engineer,1993-01-07,1998-01-07
222990,Utpal,Facello,Engineer,1996-08-10,1998-01-13
222991,Gully,Jonsson,Engineer,1994-11-28,2000-11-27
223004,Chuanti,Luga,Engineer,1994-09-13,1999-09-13
223006,Nalini,Srimani,Senior Engineer,1991-01-24,1991-02-10
223009,Xinan,Codenie,Assistant Engineer,1991-09-01,1999-09-01
223013,Phuoc,Llado,Staff,1993-12-08,1999-01-24
223024,Chuanti,Lorin,Engineer,1987-02-05,1996-02-05
223046,Piyawadee,Talmor,Senior Engineer,1987-08-30,1988-08-07
223054,Mitchel,Fargier,Engineer,1999-11-18,2000-01-04
223056,Martins,Makinen,Engineer,1994-01-22,1995-06-22
223057,Iara,Ranta,Engineer,1990-09-05,1999-09-05
223061,Marco,Zeilberger,Engineer,1994-05-17,2001-05-17
223069,Radhia,Makrucki,Assistant Engineer,2000-01-29,2002-06-03
223079,Radhakrishnan,Trelles,Engineer,1986-07-20,1993-07-20
223082,Zhiwei,Kropf,Engineer,1994-11-08,2000-11-07
223084,Shirish,Murtha,Staff,1991-11-03,1997-11-02
223085,Genki,Bruckman,Staff,1993-08-10,1998-08-10
223102,Gad,Isard,Staff,1995-04-18,1995-05-05
223103,Zeljko,Picaronny,Engineer,1986-10-08,1995-10-08
223108,Jouko,Rodier,Engineer,1987-11-28,1992-11-27
223131,Yurij,Swen,Senior Engineer,1993-05-10,1996-09-26
223144,Danco,Spieker,Engineer,1997-04-28,1999-05-01
223149,Adel,Nittel,Engineer,1993-11-28,2001-11-28
223150,Maia,Hettesheimer,Engineer,1985-06-26,1991-06-26
223173,Kauko,Sidje,Engineer,1992-06-28,1997-06-28
223195,Rajmohan,Baaleh,Engineer,1998-07-18,2001-05-09
223196,Paloma,Sidhu,Engineer,1987-03-01,1992-02-29
223198,Seshu,Pusterhofer,Engineer,1987-05-22,1994-05-22
223213,Halsur,Legleitner,Engineer,1987-03-14,1992-03-13
223223,Hinrich,Vuskovic,Assistant Engineer,1997-05-24,2002-05-24
223230,Oscal,Itzfeldt,Staff,1995-07-11,2002-07-11
223237,Stabislas,Qiwen,Staff,1991-12-09,2000-12-08
223246,Oguz,Klerer,Staff,1998-12-13,2000-08-16
223252,Mana,Claffy,Staff,1992-12-09,1998-12-09
223256,Gila,McConalogue,Staff,1991-01-29,1996-01-29
223259,Hiroyasu,Bennis,Engineer,1987-07-15,1996-07-14
223266,Selwyn,Terlouw,Staff,1991-09-03,2000-09-02
223272,Patricio,Kamble,Senior Staff,1995-05-10,2000-10-31
223284,Sedat,Streng,Staff,1988-08-18,1996-08-18
223287,Heekeun,Luft,Senior Staff,1995-01-31,1995-05-08
223292,Kasidit,Savasere,Staff,1989-05-27,1997-05-27
223294,Francesca,Heusch,Engineer,1990-03-09,1995-03-09
223299,Doowon,Bressoud,Staff,1986-09-19,1992-09-18
223301,Mana,Weedman,Staff,1990-08-16,1995-06-07
223302,Inderjeet,Feldmann,Staff,1993-04-21,2000-04-21
223306,Akemi,Hellwagner,Engineer,1993-10-23,2001-10-23
223309,Nevin,Herber,Engineer,1991-07-29,2000-06-23
223310,Jolita,Erdi,Staff,1992-06-28,1998-06-28
223314,Tamiya,Rahier,Staff,1997-03-25,2002-03-25
223319,Ronnie,Terlouw,Engineer,1985-06-05,1990-06-05
223327,Teunis,Peron,Staff,1985-12-05,1990-12-05
223328,Olivera,Benaini,Senior Staff,1998-04-10,2002-02-16
223330,Brigham,Falck,Staff,1991-04-29,2000-04-28
223333,Stepehn,Klerer,Engineer,1994-03-18,2001-03-18
223342,Hyuncheol,Huttel,Engineer,1995-07-21,2002-07-21
223344,Perla,Eiter,Staff,1988-07-27,1995-07-28
223346,Miomir,Rissanen,Engineer,1990-09-06,1995-09-06
223348,Srinidhi,Rijsenbrij,Engineer,1991-03-26,1998-03-26
223352,Jeanna,Milicic,Engineer,1986-10-22,1992-10-21
223359,Sariel,Mukaidono,Senior Staff,1997-05-17,1997-05-20
223374,Lucien,Gammage,Engineer,1991-10-08,1997-10-07
223376,Martien,Anido,Engineer,1994-06-13,2000-06-12
223378,Tadahiko,Gilg,Senior Staff,1999-06-28,2000-02-02
223381,Masadi,Schnelling,Engineer,1985-03-15,1991-03-15
223383,Hauke,Poehlman,Staff,1989-09-06,1997-09-06
223385,Ziya,Chinen,Engineer,1989-08-23,1995-08-23
223390,Rasiah,Falck,Engineer,1985-02-15,1994-02-15
223397,Jamaludin,Morris,Assistant Engineer,1986-02-25,1992-02-25
223398,Geoff,Denos,Engineer,1985-08-23,1991-08-23
223402,Shigeo,Masand,Staff,1991-03-24,1999-03-24
223403,Stepehn,Engelmann,Engineer,1990-05-31,1994-11-15
